type,city,year,n
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Batman,1997,529166
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Batman,1998,1063541
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Batman,1999,1936708.42
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Batman,2000,2139583.33
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Batman,2001,2866666.67
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Batman,2002,5041666.67
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Batman,2003,6980.93
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Batman,2004,7238.54
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Batman,2005,7.16
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Batman,2006,7.99
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Batman,2007,7.64
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Batman,2008,6.82
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Batman,2009,9.76
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Batman,2010,13.27
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Batman,2011,14.54
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Batman,2012,15.19
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Batman,2013,16.89
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Batman,2014,19.33
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Batman,2015,23.7
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Batman,2016,30.56
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bayburt,1991,12861
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bayburt,1992,24167
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bayburt,1993,40833
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bayburt,1994,83194
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bayburt,1995,156944
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bayburt,1996,266388
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bayburt,1997,482638
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bayburt,1998,880555
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bayburt,1999,1480555.5
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bayburt,2000,2052083.33
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bayburt,2001,2822916.67
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bayburt,2002,3645833.33
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bayburt,2003,4911
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bayburt,2004,5072.22
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bayburt,2005,6.53
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bayburt,2006,7.71
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bayburt,2007,7.26
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bayburt,2008,6.45
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bayburt,2009,8.17
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bayburt,2010,10.11
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bayburt,2011,11.24
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bayburt,2012,12.49
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bayburt,2013,14.37
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bayburt,2014,17.22
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bayburt,2015,21.36
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bayburt,2016,26.38
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,1980,28860
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,1981,34833
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,1982,48055
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,1983,58055
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,1984,86944
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,1985,1398
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,1986,1621
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,1987,2140
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,1988,3706
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,1989,5848
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,1990,10575
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,1991,15768
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,1992,28836
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,1993,38969
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,1994,86964
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,1995,185610
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,1996,271480
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,1997,542460
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,1998,1063963
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,1999,1416210.33
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,2000,2152559.52
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,2001,2866250
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,2002,3819444.44
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,2003,5015.28
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,2004,6402.78
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,2005,7.49
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,2006,7.8
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,2007,8.38
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,2008,10.95
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,2009,12.21
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,2010,12.95
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,2011,13.22
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,2012,14.53
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,2013,15.1
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,2014,16.85
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,2015,21.48
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bilecik,2016,26.71
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bingol,1980,31400
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bingol,1981,33402
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bingol,1982,44e3
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bingol,1983,51166
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bingol,1984,81500
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bingol,1985,1569
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bingol,1986,1913
" (Tereyağı (Ağırlığına Göre, Yağ İçeriği > % 85 Olan) Ve Sütten Türetilen Diğer Katı Ve Sıvı Yağlar (Ağırlığına Göre, Yağ İçeriği < % 80 Olan Sürülebilir Süt Ürünleri Hariç)) ",Bingol,1987,1982
